Cell ID,Cell Latitude,Cell Longitude,Cell Altitude,Hex Point 1 Lat,Hex Point 1 Long,Hex Point 2 Lat,Hex Point 2 Long,Hex Point 3 Lat,Hex Point 3 Long,Hex Point 4 Lat,Hex Point 4 Long,Hex Point 5 Lat,Hex Point 5 Long,Hex Point 6 Lat,Hex Point 6 Long,PSS,GW Site
3962,35.33598167,-90.16887933,65.0,35.550159,-90.152504,35.454334,-90.391248,35.240267,-90.406936,35.122082,-90.185163,35.21752,-89.947198,35.431528,-89.930227,1,19
3963,34.69365567,-90.2174605,57.0,34.907974,-90.201357,34.811994,-90.43805,34.597783,-90.453478,34.479608,-90.233475,34.575211,-89.997546,34.789364,-89.980857,1,19
3964,34.0508605,-90.26524017,43.0,34.265344,-90.249402,34.169199,-90.484079,33.954821,-90.499253,33.836642,-90.280992,33.932417,-90.047065,34.14674,-90.03065,1,19
3965,33.40752567,-90.31223767,34.0,33.622198,-90.296658,33.525879,-90.529353,33.31131,-90.54428,33.193112,-90.327733,33.28907,-90.095775,33.503585,-90.079627,1,19
3966,32.76358183,-90.35847183,95.0,32.978466,-90.343144,32.881963,-90.573891,32.667181,-90.588576,32.548951,-90.373717,32.6451,-90.143695,32.85983,-90.127808,1,19
3967,32.11896183,-90.40396133,137.0,32.334079,-90.38888,32.237386,-90.61771,32.022367,-90.63216,31.904092,-90.418962,32.00044,-90.190844,32.215407,-90.175212,1,19
3968,31.47359833,-90.448724,138.0,31.688972,-90.433883,31.592078,-90.660828,31.376801,-90.675048,31.258466,-90.463486,31.355023,-90.237241,31.57025,-90.221858,1,19
3969,30.82742517,-90.49277717,49.0,31.043077,-90.478171,30.945973,-90.703261,30.730417,-90.717256,30.61201,-90.507307,30.708783,-90.282904,30.924291,-90.267764,1,19
3970,30.1803765,-90.53613717,2.0,30.396328,-90.52176,30.299007,-90.745026,30.083148,-90.758802,29.964656,-90.550439,30.061654,-90.32785,30.277466,-90.312946,1,19
3971,29.53238833,-90.5788205,4.0,29.748661,-90.564667,29.651113,-90.786138,29.434932,-90.799699,29.316341,-90.592901,29.413573,-90.372095,29.62971,-90.357423,1,19
3972,28.88339567,-90.62084283,0.0,29.100011,-90.606908,29.002228,-90.826612,28.785702,-90.839964,28.667,-90.634706,28.764475,-90.415656,28.980958,-90.401211,1,19
3973,47.8689645,-88.75184667,179.0,48.08609,-88.727512,47.991687,-89.015076,47.774728,-89.038417,47.652285,-88.776019,47.746078,-88.489611,47.962919,-88.464445,2,19
3974,47.21899183,-88.8238855,179.0,47.43563,-88.800032,47.341302,-89.084633,47.124825,-89.107513,47.002787,-88.847582,47.096522,-88.564111,47.312885,-88.539442,2,19
3975,46.57039283,-88.89450917,385.0,46.78659,-88.871123,46.692319,-89.152821,46.476279,-89.175253,46.354618,-88.917743,46.448311,-88.637151,46.66424,-88.612964,2,19
3976,45.92303517,-88.96375883,535.0,46.138834,-88.940826,46.044604,-89.21968,45.828959,-89.241678,45.707647,-88.986544,45.801314,-88.708772,46.016853,-88.685053,2,19
3977,45.27679267,-89.03167417,493.0,45.492235,-89.009182,45.398031,-89.285248,45.182739,-89.306823,45.061751,-89.054023,45.155405,-88.779017,45.370595,-88.755752,2,19
3978,44.63154483,-89.098293,308.0,44.84667,-89.076228,44.752478,-89.349562,44.5375,-89.370727,44.41681,-89.120218,44.510466,-88.847923,44.725345,-88.8251,2,19
3979,43.987176,-89.1636525,250.0,44.202022,-89.142004,44.107828,-89.412657,43.893126,-89.433424,43.77271,-89.185165,43.866382,-88.915529,44.080988,-88.893136,2,19
3980,43.34357583,-89.22778767,303.0,43.558179,-89.206543,43.463969,-89.474569,43.249507,-89.494948,43.129344,-89.2489,43.223043,-88.981871,43.437413,-88.959895,2,19
3981,42.70063917,-89.29073267,305.0,42.915034,-89.269881,42.820796,-89.535329,42.606539,-89.555332,42.486607,-89.311456,42.580346,-89.046984,42.794513,-89.025414,2,19
3982,42.0582635,-89.3525205,243.0,42.272483,-89.332051,42.178205,-89.59497,41.96412,-89.614607,41.844397,-89.372865,41.938189,-89.110903,42.152187,-89.089727,2,19
3983,41.416351,-89.41318217,220.0,41.630428,-89.393085,41.536097,-89.653522,41.322153,-89.672802,41.202619,-89.433158,41.296474,-89.173659,41.510335,-89.152867,2,19
3984,40.77480733,-89.4727485,224.0,40.988773,-89.453013,40.894378,-89.711015,40.680542,-89.729948,40.561179,-89.492366,40.655108,-89.235283,40.868864,-89.214866,2,19
3985,40.13354083,-89.53124867,179.0,40.347425,-89.511865,40.252955,-89.767477,40.039198,-89.786073,39.919986,-89.550517,40.014001,-89.295807,40.22768,-89.275753,2,19
3986,39.49246317,-89.5887115,190.0,39.706295,-89.569671,39.611739,-89.822935,39.398032,-89.841203,39.278953,-89.60764,39.373064,-89.35526,39.586696,-89.33556,2,19
3987,38.85148933,-89.6451635,164.0,39.065297,-89.626457,38.970645,-89.877417,38.756959,-89.895365,38.637996,-89.663761,38.732213,-89.413668,38.945826,-89.394313,2,19
3988,38.21053483,-89.70063167,156.0,38.424346,-89.68225,38.329587,-89.930947,38.115895,-89.948584,37.997031,-89.718907,38.091365,-89.471061,38.304985,-89.452041,2,19
3989,37.56951983,-89.75514117,148.0,37.783361,-89.737076,37.688485,-89.983551,37.474761,-90.000884,37.355979,-89.773102,37.450439,-89.527463,37.664094,-89.508771,2,19
3990,36.92836533,-89.80871717,93.0,37.142262,-89.790961,37.04726,-90.035252,36.833478,-90.052289,36.714762,-89.826372,36.809357,-89.582901,37.023073,-89.564528,2,19
3991,36.28699483,-89.8613825,77.0,36.500973,-89.843927,36.405835,-90.086073,36.191969,-90.102821,36.073303,-89.878739,36.168044,-89.637399,36.381845,-89.619336,2,19
3992,35.6453325,-89.913161,81.0,35.859417,-89.895999,35.764133,-90.136036,35.550159,-90.152504,35.431528,-89.930227,35.526423,-89.69098,35.740335,-89.67322,2,19
3993,35.00330517,-89.96407417,109.0,35.21752,-89.947198,35.122082,-90.185163,34.907974,-90.201357,34.789364,-89.980857,34.884422,-89.743667,35.098469,-89.726203,2,19
3994,34.36084133,-90.01414383,71.0,34.575211,-89.997546,34.479608,-90.233475,34.265344,-90.249402,34.14674,-90.03065,34.24197,-89.795483,34.456175,-89.778307,2,19
3995,33.71787017,-90.06339083,53.0,33.932417,-90.047065,33.836642,-90.280992,33.622198,-90.296658,33.503585,-90.079627,33.598996,-89.846449,33.813383,-89.829554,2,19
3996,33.074322,-90.111835,83.0,33.28907,-90.095775,33.193112,-90.327733,32.978466,-90.343144,32.85983,-90.127808,32.955431,-89.896586,33.170023,-89.879964,2,19
3997,32.43012833,-90.159496,114.0,32.6451,-90.143695,32.548951,-90.373717,32.334079,-90.38888,32.215407,-90.175212,32.311207,-89.945913,32.526026,-89.929559,2,19
3998,31.78522267,-90.2063925,101.0,32.00044,-90.190844,31.904092,-90.418962,31.688972,-90.433883,31.57025,-90.221858,31.666257,-89.99445,31.881325,-89.978358,2,19
3999,31.1395375,-90.252543,89.0,31.355023,-90.237241,31.258466,-90.463486,31.043077,-90.478171,30.924291,-90.267764,31.020514,-90.042217,31.235854,-90.026379,2,19
4000,30.49300767,-90.29796467,12.0,30.708783,-90.282904,30.61201,-90.507307,30.396328,-90.52176,30.277466,-90.312946,30.373913,-90.08923,30.589546,-90.073641,2,19
4001,29.845568,-90.342675,0.0,30.061654,-90.32785,29.964656,-90.550439,29.748661,-90.564667,29.62971,-90.357423,29.72639,-90.135508,29.942337,-90.120163,2,19
4002,29.19715417,-90.3866905,0.0,29.413573,-90.372095,29.316341,-90.592901,29.100011,-90.606908,28.980958,-90.401211,29.077879,-90.181068,29.294163,-90.16596,2,19
4003,48.179792,-88.43911067,195.0,48.397116,-88.413606,48.303249,-88.703013,48.08609,-88.727512,47.962919,-88.464445,48.056172,-88.176214,48.273206,-88.149874,0,19
4004,47.529262,-88.51460917,179.0,47.746078,-88.489611,47.652285,-88.776019,47.43563,-88.800032,47.312885,-88.539442,47.40608,-88.254184,47.622614,-88.228367,0,19
4005,46.88016767,-88.58861783,234.0,47.096522,-88.564111,47.002787,-88.847582,46.78659,-88.871123,46.66424,-88.612964,46.757393,-88.330619,46.973474,-88.305308,0,19
4006,46.232374,-88.66118017,487.0,46.448311,-88.637151,46.354618,-88.917743,46.138834,-88.940826,46.016853,-88.685053,46.109978,-88.405563,46.32565,-88.380745,0,19
4007,45.5857515,-88.73233817,512.0,45.801314,-88.708772,45.707647,-88.986544,45.492235,-89.009182,45.370595,-88.755752,45.463707,-88.47906,45.679011,-88.454719,0,19
4008,44.94017767,-88.80213217,323.0,45.155405,-88.779017,45.061751,-89.054023,44.84667,-89.076228,44.725345,-88.8251,44.818459,-88.551151,45.033436,-88.527274,0,19
4009,44.2955345,-88.870601,233.0,44.510466,-88.847923,44.41681,-89.120218,44.202022,-89.142004,44.080988,-88.893136,44.174117,-88.621875,44.388804,-88.59845,0,19
4010,43.65170967,-88.9377815,309.0,43.866382,-88.915529,43.77271,-89.185165,43.558179,-89.206543,43.437413,-88.959895,43.53057,-88.691272,43.745004,-88.668285,0,19
4011,43.008595,-89.00371017,260.0,43.223043,-88.981871,43.129344,-89.2489,42.915034,-89.269881,42.794513,-89.025414,42.88771,-88.759378,43.101926,-88.736817,0,19
4012,42.36608767,-89.06842167,236.0,42.580346,-89.046984,42.486607,-89.311456,42.272483,-89.332051,42.152187,-89.089727,42.245435,-88.826229,42.459468,-88.804083,0,19
4013,41.72408733,-89.13194917,244.0,41.938189,-89.110903,41.844397,-89.372865,41.630428,-89.393085,41.510335,-89.152867,41.603647,-88.891859,41.817528,-88.870116,0,19
4014,41.0824985,-89.1943245,201.0,41.296474,-89.173659,41.202619,-89.433158,40.988773,-89.453013,40.868864,-89.214866,40.96225,-88.956301,41.176011,-88.93495,0,19
4015,40.44122783,-89.255579,198.0,40.655108,-89.235283,40.561179,-89.492366,40.347425,-89.511865,40.22768,-89.275753,40.321152,-89.019588,40.534823,-88.998619,0,19
4016,39.800186,-89.31574267,182.0,40.014001,-89.295807,39.919986,-89.550517,39.706295,-89.569671,39.586696,-89.33556,39.680263,-89.081749,39.893875,-89.061152,0,19
4017,39.15928633,-89.374844,196.0,39.373064,-89.35526,39.278953,-89.60764,39.065297,-89.626457,38.945826,-89.394313,39.039499,-89.142815,39.253079,-89.122579,0,19
4018,38.51844417,-89.43291083,125.0,38.732213,-89.413668,38.637996,-89.663761,38.424346,-89.68225,38.304985,-89.452041,38.398775,-89.202814,38.61235,-89.182931,0,19
4019,37.87757783,-89.4899705,183.0,38.091365,-89.471061,37.997031,-89.718907,37.783361,-89.737076,37.664094,-89.508771,37.758009,-89.261774,37.971607,-89.242234,0,19
4020,37.23660783,-89.5460485,104.0,37.450439,-89.527463,37.355979,-89.773102,37.142262,-89.790961,37.023073,-89.564528,37.117124,-89.319721,37.33077,-89.300516,0,19
4021,36.59545633,-89.60117017,88.0,36.809357,-89.582901,36.714762,-89.826372,36.500973,-89.843927,36.381845,-89.619336,36.47604,-89.376682,36.689761,-89.357803,0,19
4022,35.95404783,-89.65535967,77.0,36.168044,-89.637399,36.073303,-89.878739,35.859417,-89.895999,35.740335,-89.67322,35.834684,-89.432681,36.048504,-89.41412,0,19
4023,35.31230767,-89.7086405,90.0,35.526423,-89.69098,35.431528,-89.930227,35.21752,-89.947198,35.098469,-89.726203,35.192981,-89.487743,35.406925,-89.469492,0,19
4024,34.6701635,-89.761035,100.0,34.884422,-89.743667,34.789364,-89.980857,34.575211,-89.997546,34.456175,-89.778307,34.550859,-89.541891,34.76495,-89.523942,0,19
4025,34.0275445,-89.81256517,126.0,34.24197,-89.795483,34.14674,-90.03065,33.932417,-90.047065,33.813383,-89.829554,33.908247,-89.595147,34.12251,-89.577492,0,19
4026,33.3843805,-89.86325233,128.0,33.598996,-89.846449,33.503585,-90.079627,33.28907,-90.095775,33.170023,-89.879964,33.265076,-89.647533,33.479533,-89.630166,0,19
4027,32.74060233,-89.913117,83.0,32.955431,-89.896586,32.85983,-90.127808,32.6451,-90.143695,32.526026,-89.929559,32.621277,-89.69907,32.83595,-89.681984,0,19
4028,32.09614267,-89.96217883,119.0,32.311207,-89.945913,32.215407,-90.175212,32.00044,-90.190844,31.881325,-89.978358,31.976782,-89.749779,32.191695,-89.732967,0,19
4029,31.450935,-90.01045717,65.0,31.666257,-89.99445,31.57025,-90.221858,31.355023,-90.237241,31.235854,-90.026379,31.331526,-89.79968,31.5467,-89.783135,0,19
4030,30.80491233,-90.05797067,80.0,31.020514,-90.042217,30.924291,-90.267764,30.708783,-90.282904,30.589546,-90.073641,30.685441,-89.848791,30.900899,-89.832507,0,19
4031,30.15801,-90.104737,0.0,30.373913,-90.08923,30.277466,-90.312946,30.061654,-90.32785,29.942337,-90.120163,30.038464,-89.897131,30.254226,-89.881102,0,19
4032,29.51016383,-90.15077383,0.0,29.72639,-90.135508,29.62971,-90.357423,29.413573,-90.372095,29.294163,-90.16596,29.390529,-89.944718,29.606618,-89.928939,0,19
4033,47.83917083,-88.20237733,179.0,48.056172,-88.176214,47.962919,-88.464445,47.746078,-88.489611,47.622614,-88.228367,47.715264,-87.941306,47.931978,-87.914321,1,19
4034,47.18956067,-88.2798305,192.0,47.40608,-88.254184,47.312885,-88.539442,47.096522,-88.564111,46.973474,-88.305308,47.066082,-88.021196,47.282321,-87.994742,1,19
4035,46.54131083,-88.35576383,510.0,46.757393,-88.330619,46.66424,-88.612964,46.448311,-88.637151,46.32565,-88.380745,46.41823,-88.099521,46.634041,-88.073583,1,19
4036,45.89428983,-88.4302205,434.0,46.109978,-88.405563,46.016853,-88.685053,45.801314,-88.708772,45.679011,-88.454719,45.771579,-88.176326,45.987004,-88.15089,1,19
4037,45.24837183,-88.50324433,355.0,45.463707,-88.47906,45.370595,-88.755752,45.155405,-88.779017,45.033436,-88.527274,45.126004,-88.251656,45.341084,-88.226707,1,19
4038,44.60343683,-88.5748755,243.0,44.818459,-88.551151,44.725345,-88.8251,44.510466,-88.847923,44.388804,-88.59845,44.481387,-88.325552,44.69616,-88.301077,1,19
4039,43.95937067,-88.64515333,268.0,44.174117,-88.621875,44.080988,-88.893136,43.866382,-88.915529,43.745004,-88.668285,43.837615,-88.398055,44.052118,-88.37404,1,19
4040,43.31606283,-88.7141155,272.0,43.53057,-88.691272,43.437413,-88.959895,43.223043,-88.981871,43.101926,-88.736817,43.194577,-88.469203,43.408848,-88.445635,1,19
4041,42.67340817,-88.78179933,288.0,42.88771,-88.759378,42.794513,-89.025414,42.580346,-89.046984,42.459468,-88.804083,42.55217,-88.539035,42.766242,-88.515902,1,19
4042,42.0313055,-88.84823967,265.0,42.245435,-88.826229,42.152187,-89.089727,41.938189,-89.110903,41.817528,-88.870116,41.910294,-88.607587,42.1242,-88.584876,1,19
4043,41.38965683,-88.91347,193.0,41.603647,-88.891859,41.510335,-89.152867,41.296474,-89.173659,41.176011,-88.93495,41.268851,-88.674892,41.482623,-88.652593,1,19
4044,40.7483685,-88.9775235,220.0,40.96225,-88.956301,40.868864,-89.214866,40.655108,-89.235283,40.534823,-88.998619,40.627749,-88.740985,40.841417,-88.719087,1,19
4045,40.10734917,-89.0404315,217.0,40.321152,-89.019588,40.22768,-89.275753,40.014001,-89.295807,39.893875,-89.061152,39.986896,-88.805899,40.200491,-88.78439,1,19
4046,39.4665105,-89.1022245,193.0,39.680263,-89.081749,39.586696,-89.33556,39.373064,-89.35526,39.253079,-89.122579,39.346205,-88.869664,39.559756,-88.848535,1,19
4047,38.825768,-89.1629315,136.0,39.039499,-89.142815,38.945826,-89.394313,38.732213,-89.413668,38.61235,-89.182931,38.705593,-88.932311,38.919127,-88.911551,1,19
4048,38.18503783,-89.222581,157.0,38.398775,-89.202814,38.304985,-89.452041,38.091365,-89.471061,37.971607,-89.242234,38.064975,-88.993868,38.27852,-88.973468,1,19
4049,37.54424,-89.2812005,216.0,37.758009,-89.261774,37.664094,-89.508771,37.450439,-89.527463,37.33077,-89.300516,37.424273,-89.054364,37.637855,-89.034315,1,19
4050,36.90329617,-89.3388165,96.0,37.117124,-89.319721,37.023073,-89.564528,36.809357,-89.582901,36.689761,-89.357803,36.783409,-89.113827,36.997053,-89.094119,1,19
4051,36.26212917,-89.39545417,110.0,36.47604,-89.376682,36.381845,-89.619336,36.168044,-89.637399,36.048504,-89.41412,36.142305,-89.172281,36.356037,-89.152907,1,19
4052,35.62066467,-89.4511385,98.0,35.834684,-89.432681,35.740335,-89.67322,35.526423,-89.69098,35.406925,-89.469492,35.500888,-89.229754,35.714733,-89.210704,1,19
4053,34.97882883,-89.505893,135.0,35.192981,-89.487743,35.098469,-89.726203,34.884422,-89.743667,34.76495,-89.523942,34.859085,-89.286268,35.073066,-89.267535,1,19
4054,34.33655067,-89.55974083,143.0,34.550859,-89.541891,34.456175,-89.778307,34.24197,-89.795483,34.12251,-89.577492,34.216824,-89.341848,34.430966,-89.323424,1,19
4055,33.69375917,-89.6127045,95.0,33.908247,-89.595147,33.813383,-89.829554,33.598996,-89.846449,33.479533,-89.630166,33.574035,-89.396517,33.788361,-89.378394,1,19
4056,33.05038533,-89.66480533,140.0,33.265076,-89.647533,33.170023,-89.879964,32.955431,-89.896586,32.83595,-89.681984,32.93065,-89.450297,33.145182,-89.432468,1,19
4057,32.406361,-89.71606417,124.0,32.621277,-89.69907,32.526026,-89.929559,32.311207,-89.945913,32.191695,-89.732967,32.2866,-89.503209,32.501361,-89.485667,1,19
4058,31.761619,-89.7665015,140.0,31.976782,-89.749779,31.881325,-89.978358,31.666257,-89.99445,31.5467,-89.783135,31.641819,-89.555275,31.856831,-89.538012,1,19
4059,31.11609317,-89.816137,45.0,31.331526,-89.79968,31.235854,-90.026379,31.020514,-90.042217,30.900899,-89.832507,30.99624,-89.606514,31.211526,-89.589525,1,19
4060,30.469717,-89.86498867,20.0,30.685441,-89.848791,30.589546,-90.073641,30.373913,-90.08923,30.254226,-89.881102,30.349798,-89.656945,30.565378,-89.640223,1,19
4061,29.822427,-89.91307633,2.0,30.038464,-89.897131,29.942337,-90.120163,29.72639,-90.135508,29.606618,-89.928939,29.702428,-89.706589,29.918325,-89.690128,1,19
4062,29.17415783,-89.9604165,0.0,29.390529,-89.944718,29.294163,-90.16596,29.077879,-90.181068,28.958009,-89.976034,29.054066,-89.755463,29.270301,-89.739256,1,19
4063,48.14872167,-87.88715417,179.0,48.365915,-87.859805,48.273206,-88.149874,48.056172,-88.176214,47.931978,-87.914321,48.02408,-87.625443,48.240979,-87.597268,2,19
4064,47.498574,-87.968113,179.0,47.715264,-87.941306,47.622614,-88.228367,47.40608,-88.254184,47.282321,-87.994742,47.37438,-87.708848,47.590785,-87.681231,2,19
4065,46.84984833,-88.04747567,279.0,47.066082,-88.021196,46.973474,-88.305308,46.757393,-88.330619,46.634041,-88.073583,46.726072,-87.790612,46.942028,-87.763536,2,19
4066,46.2024095,-88.12528917,437.0,46.41823,-88.099521,46.32565,-88.380745,46.109978,-88.405563,45.987004,-88.15089,46.079022,-87.870783,46.294573,-87.844233,2,19
4067,45.55612917,-88.20159783,348.0,45.771579,-88.176326,45.679011,-88.454719,45.463707,-88.47906,45.341084,-88.226707,45.433103,-87.949407,45.648291,-87.923368,2,19
4068,44.91088533,-88.27644517,251.0,45.126004,-88.251656,45.033436,-88.527274,44.818459,-88.551151,44.69616,-88.301077,44.788194,-88.026528,45.003059,-88.000985,2,19
4069,44.26656083,-88.3498725,229.0,44.481387,-88.325552,44.388804,-88.59845,44.174117,-88.621875,44.052118,-88.37404,44.14418,-88.102189,44.358759,-88.077129,2,19
4070,43.62304417,-88.4219195,312.0,43.837615,-88.398055,43.745004,-88.668285,43.53057,-88.691272,43.408848,-88.445635,43.500949,-88.176431,43.715279,-88.151839,2,19
4071,42.98022683,-88.492625,263.0,43.194577,-88.469203,43.101926,-88.736817,42.88771,-88.759378,42.766242,-88.515902,42.858395,-88.249293,43.072511,-88.225157,2,19
4072,42.33800667,-88.56202617,269.0,42.55217,-88.539035,42.459468,-88.804083,42.245435,-88.826229,42.1242,-88.584876,42.216416,-88.320814,42.430351,-88.29712,2,19
4073,41.6962845,-88.6301585,219.0,41.910294,-88.607587,41.817528,-88.870116,41.603647,-88.891859,41.482623,-88.652593,41.574914,-88.391029,41.788701,-88.367767,2,19
4074,41.05496417,-88.69705617,208.0,41.268851,-88.674892,41.176011,-88.93495,40.96225,-88.956301,40.841417,-88.719087,40.933793,-88.459975,41.147463,-88.437132,2,19
4075,40.413954,-88.76275283,276.0,40.627749,-88.740985,40.534823,-88.998619,40.321152,-89.019588,40.200491,-88.78439,40.292963,-88.527685,40.506546,-88.50525,2,19
4076,39.77316367,-88.82728033,206.0,39.986896,-88.805899,39.893875,-89.061152,39.680263,-89.081749,39.559756,-88.848535,39.652333,-88.594192,39.865859,-88.572155,2,19
4077,39.13250783,-88.89066917,182.0,39.346205,-88.869664,39.253079,-89.122579,39.039499,-89.142815,38.919127,-88.911551,39.01182,-88.659528,39.225317,-88.637878,2,19
4078,38.49190167,-88.95294967,167.0,38.705593,-88.932311,38.61235,-89.182931,38.398775,-89.202814,38.27852,-88.973468,38.371338,-88.723724,38.584834,-88.70245,2,19
4079,37.85126367,-89.01415017,117.0,38.064975,-88.993868,37.971607,-89.242234,37.758009,-89.261774,37.637855,-89.034315,37.730808,-88.786808,37.944328,-88.765902,2,19
4080,37.21051533,-89.07429867,127.0,37.424273,-89.054364,37.33077,-89.300516,37.117124,-89.319721,36.997053,-89.094119,37.09015,-88.84881,37.303722,-88.828262,2,19
4081,36.5695785,-89.13342233,102.0,36.783409,-89.113827,36.689761,-89.357803,36.47604,-89.376682,36.356037,-89.152907,36.449288,-88.909758,36.662936,-88.889557,2,19
4082,35.92837767,-89.1915465,93.0,36.142305,-89.172281,36.048504,-89.41412,35.834684,-89.432681,35.714733,-89.210704,35.808145,-88.969677,36.021895,-88.949816,2,19
4083,35.286839,-89.24869683,142.0,35.500888,-89.229754,35.406925,-89.469492,35.192981,-89.487743,35.073066,-89.267535,35.166649,-89.028593,35.380525,-89.009064,2,19
4084,34.6448905,-89.3048975,105.0,34.859085,-89.286268,34.76495,-89.523942,34.550859,-89.541891,34.430966,-89.323424,34.524729,-89.086533,34.738754,-89.067327,2,19
4085,34.00246067,-89.360171,87.0,34.216824,-89.341848,34.12251,-89.577492,33.908247,-89.595147,33.788361,-89.378394,33.882312,-89.143518,34.09651,-89.124627,2,19
4086,33.35947983,-89.41454133,159.0,33.574035,-89.396517,33.479533,-89.630166,33.265076,-89.647533,33.145182,-89.432468,33.239329,-89.199574,33.453724,-89.18099,2,19
4087,32.7158795,-89.46802967,122.0,32.93065,-89.450297,32.83595,-89.681984,32.621277,-89.69907,32.501361,-89.485667,32.595713,-89.254722,32.810326,-89.236438,2,19
4088,32.07159233,-89.52065733,154.0,32.2866,-89.503209,32.191695,-89.732967,31.976782,-89.749779,31.856831,-89.538012,31.951396,-89.308984,32.16625,-89.290993,2,19
4089,31.426552,-89.5724455,120.0,31.641819,-89.555275,31.5467,-89.783135,31.331526,-89.79968,31.211526,-89.589525,31.306312,-89.362381,31.521429,-89.344677,2,19
4090,30.7806915,-89.623413,65.0,30.99624,-89.606514,30.900899,-89.832507,30.685441,-89.848791,30.565378,-89.640223,30.660394,-89.414934,30.875797,-89.397509,2,19
4091,30.1339465,-89.67358,2.0,30.349798,-89.656945,30.254226,-89.881102,30.038464,-89.897131,29.918325,-89.690128,30.013579,-89.466663,30.229287,-89.449511,2,19
4092,29.48625217,-89.722965,0.0,29.702428,-89.706589,29.606618,-89.928939,29.390529,-89.944718,29.270301,-89.739256,29.3658,-89.517587,29.581837,-89.500701,2,19
4093,47.807211,-87.65342983,179.0,48.02408,-87.625443,47.931978,-87.914321,47.715264,-87.941306,47.590785,-87.681231,47.682291,-87.393539,47.898868,-87.364739,0,19
4094,47.15798867,-87.73628217,179.0,47.37438,-87.708848,47.282321,-87.994742,47.066082,-88.021196,46.942028,-87.763536,47.033506,-87.478802,47.249615,-87.450569,0,19
4095,46.51011283,-87.81751017,475.0,46.726072,-87.790612,46.634041,-88.073583,46.41823,-88.099521,46.294573,-87.844233,46.386038,-87.562397,46.601723,-87.534715,0,19
4096,45.86345217,-87.8971605,333.0,46.079022,-87.870783,45.987004,-88.15089,45.771579,-88.176326,45.648291,-87.923368,45.739757,-87.644372,45.95506,-87.617224,0,19
4097,45.21788183,-87.97527883,205.0,45.433103,-87.949407,45.341084,-88.226707,45.126004,-88.251656,45.003059,-88.000985,45.09454,-87.724773,45.309501,-87.698145,0,19
4098,44.57328233,-88.05190883,176.0,44.788194,-88.026528,44.69616,-88.301077,44.481387,-88.325552,44.358759,-88.077129,44.450267,-87.803645,44.664927,-87.777522,0,19
4099,43.92954017,-88.12709233,299.0,44.14418,-88.102189,44.052118,-88.37404,43.837615,-88.398055,43.715279,-88.151839,43.806827,-87.881032,44.021222,-87.855399,0,19
4100,43.28654533,-88.20086983,300.0,43.500949,-88.176431,43.408848,-88.445635,43.194577,-88.469203,43.072511,-88.225157,43.164111,-87.956975,43.378276,-87.931818,0,19
4101,42.644193,-88.2732805,243.0,42.858395,-88.249293,42.766242,-88.515902,42.55217,-88.539035,42.430351,-88.29712,42.522015,-88.031513,42.735985,-88.00682,0,19
4102,42.00238267,-88.34436217,241.0,42.216416,-88.320814,42.1242,-88.584876,41.910294,-88.607587,41.788701,-88.367767,41.880439,-88.104685,42.094246,-88.080444,0,19
4103,41.36101683,-88.41415033,164.0,41.574914,-88.391029,41.482623,-88.652593,41.268851,-88.674892,41.147463,-88.437132,41.239287,-88.176529,41.452963,-88.152727,0,19
4104,40.72000183,-88.4826805,216.0,40.933793,-88.459975,40.841417,-88.719087,40.627749,-88.740985,40.506546,-88.50525,40.598465,-88.247081,40.812041,-88.223705,0,19
4105,40.07924733,-88.549986,202.0,40.292963,-88.527685,40.200491,-88.78439,39.986896,-88.805899,39.865859,-88.572155,39.957885,-88.316373,40.17139,-88.293414,0,19
4106,39.438665,-88.61609933,209.0,39.652333,-88.594192,39.559756,-88.848535,39.346205,-88.869664,39.225317,-88.637878,39.317458,-88.384441,39.530921,-88.361886,0,19
4107,38.79817067,-88.68105183,173.0,39.01182,-88.659528,38.919127,-88.911551,38.705593,-88.932311,38.584834,-88.70245,38.6771,-88.451316,38.89055,-88.429155,0,19
4108,38.15768033,-88.74487383,154.0,38.371338,-88.723724,38.27852,-88.973468,38.064975,-88.993868,37.944328,-88.765902,38.036729,-88.517029,38.250192,-88.495252,0,19
4109,37.51711567,-88.80759433,196.0,37.730808,-88.786808,37.637855,-89.034315,37.424273,-89.054364,37.303722,-88.828262,37.396267,-88.58161,37.609769,-88.560207,0,19
4110,36.876397,-88.86924183,115.0,37.09015,-88.84881,36.997053,-89.094119,36.783409,-89.113827,36.662936,-88.889557,36.755633,-88.645088,36.969201,-88.62405,0,19
4111,36.23544867,-88.92984367,95.0,36.449288,-88.909758,36.356037,-89.152907,36.142305,-89.172281,36.021895,-88.949816,36.114754,-88.707492,36.328413,-88.686808,0,19
4112,35.59419567,-88.989426,142.0,35.808145,-88.969677,35.714733,-89.210704,35.500888,-89.229754,35.380525,-89.009064,35.473555,-88.768847,35.687328,-88.74851,0,19
4113,34.95256533,-89.048014,175.0,35.166649,-89.028593,35.073066,-89.267535,34.859085,-89.286268,34.738754,-89.067327,34.831963,-88.82918,35.045875,-88.809181,0,19
4114,34.310486,-89.10563267,107.0,34.524729,-89.086533,34.430966,-89.323424,34.216824,-89.341848,34.09651,-89.124627,34.189906,-88.888517,34.403981,-88.868847,0,19
4115,33.66788733,-89.1623055,144.0,33.882312,-89.143518,33.788361,-89.378394,33.574035,-89.396517,33.453724,-89.18099,33.547316,-88.946881,33.761576,-88.927533,0,19
